#{"t_start": 1780441073.3138206, "env_id": "None"}
-488.407424,187,9793.244106
-52.315941,1,9796.259461
-109.152246,14,9800.701319
463.978113,126,9817.527452
-104.913948,13,9818.999539
-52.503418,1,9822.022833
119.443547,124,9838.633787
373.886494,110,9853.623813
27.61973,63,9860.629758
-52.6408,1,9863.662952
-53.819374,1,9866.686182
157.663221,88,9879.354564
-18.508801,45,9884.386384
-55.686361,6,9887.95782
-53.598648,1,9890.96975
-593.819908,250,9921.457697
-71.314913,68,9929.013867
-31.165423,42,9936.556874
-129.883353,27,9942.446543
-153.367683,144,9961.254985
-90.330525,17,9966.059334
-50.865639,1,9969.091285
6.204885,48,9977.278883
60.467324,122,9993.640782
-56.527859,6,9997.243481
-53.489414,1,10000.269186
-50.673866,1,10003.303663
-53.840607,1,10006.306815
-52.458939,1,10009.329563
-50.944405,1,10012.3487
-52.942635,1,10015.364341
-50.813721,1,10018.395766
-65.739877,14,10022.853442
-51.889687,5,10026.352856
-51.7757,1,10029.378793
-52.527439,1,10032.432798
-65.513507,6,10036.014612
-181.785235,128,10053.061442
-267.873672,75,10064.221422
-82.106203,22,10069.561798
-75.697406,13,10073.910948
-69.503542,7,10077.604802
-66.722898,5,10081.081305
-159.262042,80,10092.845911
-136.685689,31,10099.161849
219.557857,218,10126.095778
-49.67075,1,10126.257022
-63.93139,22,10131.594007
-161.292497,31,10137.91973
-49.079453,2,10141.039217
-49.810081,1,10144.067344
-56.526783,2,10147.218708
337.967937,108,10161.994913
24.567864,114,10174.59789
196.207809,1,10177.602225
-0.85539,250,10205.191458
427.021308,125,10219.123406
-1.384225,99,10230.09546
19.652067,185,10253.390683
-70.366969,12,10257.616722
-50.586577,2,10260.763073
-52.227158,1,10263.775352
-104.006575,34,10270.392358
-49.987099,1,10273.424877
-38.010816,24,10278.986453
-78.569233,14,10283.4593
-491.008623,250,10313.934959
-260.880864,103,10325.24766
-39.943654,124,10341.872642
-49.737713,1,10344.899247
-52.629622,2,10348.041709
-68.585846,6,10351.637561
-49.680096,1,10354.706043
-50.063751,1,10357.754966
-51.70171,1,10360.802453
-49.898357,1,10363.826386
-49.348595,1,10366.856404
-49.7952,1,10369.915985
-53.063278,1,10372.973823
-52.441849,1,10375.98947
-52.516052,1,10379.023582
-51.075909,1,10382.060049
-52.695576,1,10385.058973
-51.194458,1,10388.093111
-53.221165,1,10391.110614
-50.300371,2,10394.225627
-52.892731,1,10397.255478
-52.530777,1,10400.28056
-113.148427,109,10415.235401
-139.730236,34,10421.874117
-51.11814,3,10425.125826
83.691365,95,10438.542334
116.979608,118,10454.513841
106.739766,105,10469.031533
191.073615,93,10482.174378
-49.409141,12,10486.395321
-116.82575,23,10491.852042
-85.677098,34,10498.521937
-94.810767,21,10503.748357
-89.929552,14,10508.230858
-97.441243,19,10513.203645
-49.572601,1,10516.224906
449.713129,101,10530.255845
-28.008315,188,10550.951394
-52.357018,1,10553.992136
-49.49205,1,10557.029218
-105.671795,22,10562.36497
-39.432111,34,10569.029971
-68.745962,4,10572.38276
-51.515808,1,10575.420991
-50.571472,1,10578.445545
-51.429668,1,10581.492437
66.747004,250,10611.905212
-24.805023,110,10624.126288
-52.403024,9,10628.046917
-46.865685,10,10632.079441
-50.011585,1,10635.105966
-50.63728,1,10638.117288
-71.449171,204,10663.581939
-118.918017,25,10669.238055
-217.012471,74,10680.295297
-53.868519,1,10683.330822
-53.372372,1,10686.378237
475.493873,94,10699.648739
-63.929775,46,10704.7999
-64.75805,13,10709.134439
-52.803623,1,10712.146973
-51.290218,1,10715.16197
411.443651,119,10731.205151
195.905983,135,10746.187344
48.559416,92,10759.262843
-51.15234,1,10762.336841
-49.839317,1,10765.382118
-52.550636,1,10768.426812
-52.062908,1,10771.460607
-52.982349,1,10774.516354
-53.804066,1,10777.558956
-53.430378,1,10780.592859
-51.998329,1,10783.634093
-207.167704,61,10793.241524
-52.515038,1,10796.280926
-64.903507,6,10799.838641
-67.217872,5,10803.324348
-52.970932,1,10806.370356
571.423621,138,10824.506489
386.473235,179,10844.328904
-51.696285,7,10845.195153
244.600325,139,10863.365576
196.090995,242,10890.176427
-50.905155,1,10893.205511
-71.436111,10,10897.215397
-150.927724,54,10906.067163
182.804235,121,10922.294762
-54.028988,1,10925.32201
-50.045216,1,10928.369579
-52.074974,1,10931.419621
41.279899,231,10959.843249
106.249659,115,10975.426466
-54.302372,1,10978.445516
-52.832664,1,10981.507865
-51.906586,1,10984.542275
-52.570751,1,10987.572649
-142.8876,96,11001.078641
-50.246643,1,11004.123268
-56.992318,4,11007.4901
-63.915344,22,11012.838664
-797.820099,250,11043.239134
-114.684523,31,11046.743244
-51.167706,1,11049.760313
-272.470531,126,11066.564657
-84.658117,27,11072.424688
130.297857,141,11090.848579
-53.340057,1,11093.872554
-54.208382,1,11096.897524
-21.933594,250,11127.282721
-52.076866,1,11127.461248
-50.198582,1,11130.496983
-590.877742,157,11150.697542
-53.734753,1,11153.710858
-54.522339,1,11156.74405
-61.438521,5,11160.214949
-53.743973,1,11163.255852
-52.152737,1,11166.279478
73.038845,115,11181.881943
-50.183559,1,11184.940493
-297.72557,141,11203.41572
-52.466225,1,11206.453908
-51.905602,1,11209.456322
-54.267578,1,11212.476391
-49.474815,1,11215.49793
-52.871445,1,11218.536091
-100.798683,21,11223.772195
-101.623227,11,11227.888244
12.406765,41,11235.304884
-50.932596,5,11238.79445
-50.56554,1,11241.810217
-50.392868,1,11244.821609
-52.12376,1,11247.827845
-52.683834,1,11250.868822
-50.432068,1,11253.92156
-49.468964,1,11256.956762
-47.403448,4,11260.304164
-52.510555,1,11263.325424
-53.829788,1,11266.329654
-51.265835,1,11269.364563
-61.614693,11,11273.485243
-49.957584,1,11276.523874
-50.704128,1,11279.543061
-51.323048,1,11282.610823
-50.417649,4,11285.996829
-51.118053,1,11289.015808
-49.634403,1,11292.039011
-52.417603,1,11295.08876
-51.278015,1,11298.097935
-49.492493,1,11301.126303
-50.074928,1,11304.171803
-49.81012,1,11307.232039
-50.983068,2,11310.374231
-49.974499,1,11313.397578
-53.501419,1,11316.458472
-62.550313,5,11319.957194
-51.308308,1,11322.986422
-59.056614,2,11326.134059
-52.088776,1,11329.159385
-53.139217,1,11332.224076
-58.808795,18,11337.130083
-117.602575,138,11355.240839
-251.949218,152,11374.984989
-89.040479,18,11379.914596
-52.957306,1,11382.937229
-54.058525,1,11385.956791
-811.916369,250,11416.48087
264.231426,232,11442.132237
-50.657757,1,11445.175574
-36.907956,24,11450.729015
-50.866589,1,11453.728707
-53.890896,1,11456.759781
-82.271525,46,11464.7727
-75.307766,20,11469.890556
-61.50333,3,11473.15265
-49.486801,1,11476.168252
-52.012871,1,11479.215609
-50.630219,1,11482.254638
-52.607807,1,11485.293447
-67.180133,5,11488.794263
-108.521746,29,11494.884108
-51.727573,1,11497.916233
-54.056755,1,11500.952702
-181.759467,37,11507.957522
-102.135253,14,11512.387004
-51.585846,1,11515.386217
-53.471832,1,11518.404007
-52.319267,1,11521.41459
-24.404772,48,11529.586682
-43.807043,22,11534.9129
-46.034201,9,11538.800166
-53.225834,1,11541.850715
-50.458271,1,11544.899814
-51.191219,1,11547.908769
-49.835526,1,11550.932943
-50.599018,1,11553.94598
-53.02737,1,11556.933402
-52.045322,1,11559.954299
-53.854259,1,11562.974708
-49.974312,1,11566.038043
-51.558304,1,11569.084332
-49.829552,1,11572.109209
-49.910255,1,11575.120323
-49.806324,1,11578.149746
-50.691868,1,11581.186756
-52.163219,1,11584.225047
-53.726685,1,11587.244351
-52.013271,1,11590.28563
-51.754501,1,11593.318696
-50.308846,1,11596.351991
-50.60228,1,11599.360345
-51.766048,1,11602.396042
-49.842545,1,11605.38697
-53.365242,1,11608.418401
-49.58577,1,11611.438047
-51.257061,1,11614.47704
-52.538452,1,11617.501825
-52.109776,1,11620.511082
-51.184776,1,11623.547392
-51.977375,1,11626.564917
-53.364758,1,11629.606639
-49.780773,1,11632.658537
-53.890152,1,11635.706345
-120.699396,23,11641.153873
-84.221013,8,11644.948109
-97.376707,11,11649.09546
-183.704332,39,11656.293101
-52.233101,1,11659.311409
-31.967462,14,11663.778255
-51.988605,1,11666.825558
-27.858006,10,11670.829742
-52.676411,1,11673.852701
-53.733826,1,11676.889156
-51.806564,1,11679.931248
-52.016796,1,11682.946001
-51.307953,1,11685.974328
-52.182236,1,11688.991474
-53.014061,1,11692.025747
-52.150703,1,11695.034736
-50.157463,1,11698.071965
-54.68222,1,11701.117517
-163.683786,198,11725.809812
-66.617502,5,11729.255119
-50.900578,1,11732.281798
-29.727847,31,11738.619628
-50.951073,1,11741.632373
-49.782658,1,11744.658598
-51.260357,1,11747.696965
-49.776005,1,11750.724841
-49.694508,1,11753.760031
-49.534981,1,11756.764068
-50.554863,1,11759.785091
-52.632618,1,11762.811257
-51.433178,1,11765.871272
-52.804249,1,11768.873357
-50.906868,1,11771.912207
-49.932476,1,11774.924827
-50.195614,1,11777.949131
-52.757145,1,11780.95176
-51.24638,1,11784.000053
-50.228462,1,11787.010878
-23.851672,25,11792.683206
-51.218094,1,11795.704891
-52.853762,2,11798.84522
-59.827643,6,11802.420384
-164.109329,50,11810.799387
-100.106446,19,11815.781773
-53.288578,1,11818.831558
-52.174431,1,11821.852222
-65.121539,17,11826.648521
-50.618832,1,11829.69458
62.546287,224,11857.262527
-28.655237,82,11866.36657
-50.870956,1,11869.365825
-33.37245,30,11875.585107
-48.498708,4,11878.938864
-49.797256,1,11881.946532
-653.130977,250,11912.349749
185.70293,101,11923.585427
-51.73584,1,11926.604838
-93.162909,13,11930.984691
-100.997196,15,11935.55752
248.509577,150,11955.002629
111.857136,131,11969.506036
-49.746469,15,11974.058548
-52.399191,13,11978.416794
-69.188462,21,11983.643597
-52.780857,1,11986.689923
-75.448173,11,11990.874571
-46.990821,5,11994.360183
342.43946,111,12009.508797
12.22834,109,12021.553653
-37.388402,16,12026.208054
-48.805778,24,12031.775368
-8.514732,86,12044.166827
-65.235385,20,12049.287135
-51.404587,1,12052.29302
-53.370861,1,12055.297034
-54.468384,1,12058.328102
335.129996,138,12076.470646
-78.99328,9,12077.519676
-40.777135,22,12082.862511
253.474606,241,12112.315805
-332.300081,118,12128.252773
-53.214962,1,12131.314211
-52.837183,9,12135.217132
-51.615734,1,12138.221521
-46.493739,7,12141.927171
-8.549643,96,12155.424187
-53.263968,15,12159.960592
-46.192443,20,12165.046062
-23.312317,37,12172.017552
-74.023,13,12176.386072
-49.893471,1,12179.42566
-53.245628,1,12182.459169
-275.69976,64,12192.428531
-88.868009,15,12197.018767
-51.790455,1,12200.037825
-49.283101,11,12204.161196
-51.569588,1,12207.184585
-66.514852,8,12210.971789
-102.406528,20,12216.084326
-276.210747,93,12229.260979
176.129302,118,12245.200616
79.522282,179,12265.017731
-46.631004,8,12268.814989
-50.420391,1,12271.839333
-50.745811,1,12274.860565
199.200333,1,12277.901908
-94.157948,18,12279.95878
-73.008898,16,12284.637809
-47.95013,1,12287.655673
-86.847391,20,12292.787475
-50.144016,1,12295.821389
-50.708958,2,12298.972434
-85.327981,11,12303.110547
-50.081116,1,12306.132118
-49.93338,1,12309.166481
-96.930526,18,12314.065952
-45.164714,6,12317.632108
-50.644249,1,12320.651581
-49.553104,1,12323.673872
-51.785126,1,12326.673591
-61.96645,11,12330.805685
-136.46643,26,12336.539559
-92.601113,11,12340.705502
-54.025372,1,12343.735304
-50.617435,1,12346.783359
-54.566696,1,12349.776307
-81.20442,18,12354.671655
-53.130921,4,12358.029114
-109.657946,18,12362.946346
-49.944496,1,12365.975823
-51.859837,1,12369.005827
-50.373325,1,12372.033571
-54.859571,2,12375.180205
261.826846,65,12385.245124
57.472673,194,12406.703554
445.461657,182,12429.685483
-1.364702,86,12439.242333
-51.045395,1,12442.323715
-46.860477,7,12445.995463
-53.350254,1,12449.042979
-68.980376,10,12453.048721
-49.681805,1,12456.078769
-58.555465,16,12460.72837
-51.295601,1,12463.779425
-68.017923,9,12467.684065
-77.546706,21,12472.968207
-42.837598,12,12477.20506
-48.171974,52,12485.839265
-123.415123,16,12490.517189
-49.71389,1,12493.55465
-53.037975,1,12496.56786
-50.029922,1,12499.621878
-53.665527,1,12502.657505
62.257115,81,12514.519769
-52.275451,12,12515.934554
-51.216789,1,12518.952691
-50.921951,1,12521.976297
-85.083313,8,12525.780866
-53.110844,1,12528.804967
-50.900154,1,12531.838288
-81.769045,11,12535.943553
-52.723148,1,12538.97153
-48.413727,1,12541.970268
-122.524446,26,12547.753994
-50.806068,3,12551.000612
-50.852303,8,12554.827806
-50.44561,1,12557.831621
-51.514835,1,12560.825938
-118.835018,24,12566.422511
-70.681299,98,12580.123273
-54.499043,1,12583.15675
-49.006667,2,12586.320893
-52.945473,1,12589.361119
199.999868,12,12593.594771
136.79308,95,12604.156488
-109.283026,49,12612.474144
238.537464,46,12620.452761
-62.244944,5,12621.062532
-130.592141,30,12627.276839
-105.719575,16,12631.960781
-41.435011,138,12650.113912
-51.612804,1,12653.150039
-77.11821,14,12657.58429
-47.381611,1,12660.61146
-51.147695,15,12665.178057
-51.480526,1,12668.211084
-83.891108,12,12672.463681
-52.84679,1,12675.489389
-99.581275,40,12682.773672
-50.091887,4,12686.154954
-50.254829,1,12689.185405
-51.808018,1,12692.244071
-53.591984,1,12695.275111
-47.549015,1,12698.288625
-53.384789,1,12701.328041
-53.148628,1,12704.3557
-50.379841,1,12707.384192
-49.8433,1,12710.436622
-51.467926,1,12713.481306
47.296108,92,12726.505407
-52.348869,1,12729.538557
-53.125114,1,12732.558487
-50.596752,1,12735.568151
-51.732395,1,12738.592008
-50.639656,17,12743.392229
-47.960725,21,12748.616204
-51.027134,1,12751.623918
-53.430809,1,12754.66365
-50.911171,1,12757.680598
-51.992535,1,12760.691476
-60.386928,14,12765.149707
-51.357506,1,12768.16166
-78.840632,11,12772.297217
-49.388062,1,12775.307039
-54.352451,1,12778.318732
-49.998543,1,12781.335727
-51.004013,1,12784.362055
-94.221606,14,12788.821334
-83.382218,17,12793.592936
-33.507459,112,12808.850411
-51.064373,1,12811.891353
-76.522589,7,12815.568869
-50.3521,1,12818.619977
-50.022404,1,12821.645532
-51.04631,1,12824.689322
-49.963974,1,12827.687608
235.104406,107,12842.397794
-122.753304,23,12844.980333
-49.342125,2,12848.128343
-50.601433,1,12851.149722
-52.093491,1,12854.166875
-67.932536,152,12873.830626
-94.862008,18,12878.749645
-49.883217,1,12881.774124
-52.125591,1,12884.801786
-381.650553,185,12908.072959
-121.167291,46,12916.130958
-51.190838,1,12919.165978
-53.898254,1,12922.190016
-50.612457,1,12925.213003
-54.089149,1,12928.235375
-49.553425,1,12931.254323
-52.153721,1,12934.27793
-69.966364,7,12937.982041
-114.066088,187,12961.484967
-66.715107,203,12986.757568
-53.367771,1,12989.770186
-130.843862,196,13014.188218
-52.982037,1,13017.204586
-57.46002,3,13020.45788
-53.030544,1,13023.482256
-51.411751,1,13026.518589
-52.552376,1,13029.512484
-49.911327,1,13032.536633
-160.657489,221,13059.771538
-50.269962,1,13062.790769
-47.829559,1,13065.794204
-89.137994,15,13070.369639
-53.918343,1,13073.408699
-52.310452,1,13076.450251
-408.153303,81,13088.292287
-53.76754,1,13091.336442
46.878663,163,13112.219218
-50.319794,1,13115.254764
-51.637738,2,13118.401505
-49.211815,1,13121.43436
-50.758732,1,13124.440764
-49.587555,1,13127.465766
213.011597,86,13139.862025
15.935037,89,13149.696278
1.309052,59,13159.109077
-50.119372,3,13162.35436
-24.683476,33,13168.913026
-50.948162,1,13171.941844
-51.331272,1,13174.966228
-120.562124,23,13180.413554
-51.561287,1,13183.456499
209.142816,27,13189.352713
-31.109033,55,13195.476988
-51.099358,1,13198.48949
-42.214827,9,13202.403598
-57.180774,5,13205.872841
-49.895359,1,13208.891773
-50.134785,1,13211.922898
-49.617939,1,13214.937233
-51.874088,1,13217.97961
-50.7514,1,13220.992246
-52.452724,1,13224.037958
-102.074476,21,13229.262635
-97.09983,10,13233.282383
-53.128315,1,13236.351823
-51.494175,1,13239.387505
-53.501858,1,13242.399282
-150.584891,57,13251.626729
-50.846939,1,13254.64951
-53.619923,1,13257.660995
204.788411,128,13274.676837
-73.776722,6,13275.411865
-281.439299,250,13305.926967
-304.727462,161,13323.817779
-54.575882,1,13326.847302
-74.510647,7,13330.510288
-55.038909,2,13333.637672
-49.360981,1,13336.675796
-53.419571,1,13339.687893
-53.975849,1,13342.728127
-114.832641,16,13347.42062
-52.53767,1,13350.464511
-65.175963,19,13355.49134
-56.534113,54,13364.360179
-51.788086,1,13367.38687
-51.13443,1,13370.411131
-50.414505,1,13373.377595
-51.225584,2,13376.509119
-54.073644,4,13379.918376
-58.786507,4,13383.263739
-79.898776,15,13387.834229
-108.060432,14,13392.31886
-151.03864,89,13405.032857
-48.829132,2,13408.160827
-85.801765,19,13413.146786
-178.950623,62,13422.927912
-85.592084,7,13426.584561
-53.508667,1,13429.598722
-54.199833,1,13432.612366
-380.325912,91,13445.545145
-102.677982,15,13450.133177
79.861544,113,13465.48186
-45.632262,28,13471.47207
-48.47456,3,13474.716442
-50.627041,1,13477.730386
-52.786114,1,13480.751525
-54.421501,1,13483.767296
-53.523167,1,13486.797546
-51.065426,1,13489.808151
-52.233299,1,13492.836075
-53.881382,1,13495.860042
-51.738403,1,13498.874563
-51.147785,1,13501.893167
-48.864601,1,13504.933507
-51.189644,1,13507.989315
-49.815235,1,13511.026523
-51.508533,1,13514.076399
-50.161728,1,13517.112959
-50.951015,1,13520.150394
-49.840012,1,13523.164175
-50.596672,1,13526.204227
-69.820352,7,13529.896185
-51.032883,1,13532.942344
-52.129321,2,13536.103439
-52.316681,1,13539.125076
-54.270828,1,13542.142848
-51.315292,1,13545.164403
-54.161591,1,13548.16338
-54.78899,3,13551.415481
-51.498482,1,13554.446762
-50.588951,1,13557.46646
-54.100826,1,13560.508152
-52.430882,1,13563.53575
-52.739723,1,13566.581648
-53.840546,1,13569.643005
-52.572383,26,13575.413829
-53.020237,1,13578.436904
-58.238022,3,13581.682068
-53.590912,1,13584.68779
-53.995911,1,13587.706835
-49.51931,1,13590.718136
-54.323399,1,13593.743834
-53.560009,1,13596.784396
-72.059703,17,13601.538474
-118.172986,24,13607.116951
19.931568,200,13632.031139
-49.430134,1,13635.075329
-53.022644,1,13638.112943
-49.974396,1,13641.137182
-52.499859,1,13644.158608
-50.282074,1,13647.182862
-51.802315,1,13650.235569
-48.209324,1,13653.264953
-54.164894,1,13656.277712
-50.668865,1,13659.321467
-50.165356,1,13662.350542
-50.314594,1,13665.356461
-53.411766,1,13668.395943
-51.909786,1,13671.424888
-49.998802,1,13674.436633
-50.848026,1,13677.459304
-50.557549,1,13680.495106
-190.375291,41,13687.91677
41.454432,127,13704.841703
-70.232537,4,13708.197555
-101.722817,13,13712.539035
-50.472958,1,13715.543385
-51.091572,1,13718.59172
-51.215523,1,13721.644221
-52.193504,1,13724.663673
-52.868084,1,13727.686869
13.215822,66,13737.890091
-84.604695,12,13742.137675
-51.362259,1,13745.144218
-50.392529,1,13748.165917
-52.732922,1,13751.185783
200.89909,250,13781.646508
426.805246,250,13809.273255
18.187447,54,13815.285625
-51.109249,1,13818.306534
-249.78757,47,13826.403173
1.015813,250,13856.870555
-88.261795,40,13861.332755
249.1636,79,13872.938858
-158.030535,26,13875.868313
-53.511143,1,13878.880499
509.703444,228,13906.843718
76.226354,190,13927.865939
-17.606091,36,13934.745732
-51.097435,1,13937.767354
381.141133,160,13958.305465
-84.893357,12,13959.704266
-94.287134,13,13964.065579
-51.049679,1,13967.092056
-51.270824,1,13970.130769
-62.632293,13,13974.476697
345.105715,193,13998.662598
-96.079382,17,14003.451701
-52.876259,1,14006.483233
-53.353977,1,14009.500945
-47.940079,1,14012.519722
-52.85537,1,14015.590093
359.509141,250,14045.993343
-125.792963,15,14047.686685
-54.384502,1,14050.701401
-53.844963,1,14053.743027
-54.627266,1,14056.761148
-51.389351,1,14059.776731
-50.537621,1,14062.786741
-49.834106,1,14065.819166
-117.531392,19,14070.845549
35.544408,47,14078.930537
-75.826157,6,14082.511651
-53.304398,1,14085.557643
-51.073761,1,14088.570331
175.1303,143,14107.285795
-49.543311,3,14110.525781
12.877601,24,14116.076537
312.551344,137,14134.156755
-72.148255,5,14137.603181
66.041212,186,14161.10429
210.184507,162,14179.013989
-52.066551,1,14182.040447
-50.108761,1,14185.06302
-53.406578,1,14188.078628
-54.319733,1,14191.115601
308.845896,162,14211.913261
200.699403,3,14215.176224
-37.792007,16,14217.015356
-53.914116,1,14220.038082
-215.804671,72,14230.846479
-150.923974,154,14250.765077
-119.009528,45,14255.822609
-51.541965,1,14258.8399
-54.302135,1,14261.871629
108.500699,202,14287.050026
-100.183006,17,14291.830768
-51.637325,1,14294.835935
283.228203,37,14301.875278
56.750027,62,14308.769863
451.583807,177,14331.238625
197.493577,97,14341.965201
-52.077633,1,14345.003983
-165.55176,143,14363.696877
-54.451408,1,14366.75191
625.934837,250,14397.256496
-66.213339,24,14399.968895
-79.201735,6,14403.54857
-56.195646,10,14407.573831
-165.272017,106,14422.169352
286.801908,250,14452.611217
331.89166,222,14477.14781
569.527782,203,14502.40502
240.907797,56,14508.64464
-197.952696,250,14536.261355
-70.903786,36,14540.277103
-52.70996,54,14549.185836
-51.350204,1,14552.214432
-51.91275,1,14555.232457
-54.247108,1,14558.267582
-62.554462,3,14561.533504
-49.636833,1,14564.593288
-53.195904,1,14567.625713
-53.964672,1,14570.650002
-53.87574,1,14573.65818
-54.286469,1,14576.701018
-54.382153,1,14579.738534
-52.44186,1,14582.748251
-44.143698,13,14587.071956
-105.90373,21,14592.28096
-80.070639,15,14596.859505
-50.87059,1,14599.890246
-21.062018,35,14606.658691
-51.515633,1,14609.668524
-53.046749,1,14612.691338
-124.831921,81,14624.542781
-51.585987,1,14627.556345
-62.106543,3,14630.828603
-53.993056,2,14633.97725
-84.868974,59,14643.414299
-71.237171,9,14647.311625
-54.324917,1,14650.319921
-59.343667,3,14653.573974
-49.894211,1,14656.602678
-51.400997,1,14659.608516
-207.318314,44,14667.408272
165.797722,181,14690.273581
387.86615,221,14717.557206
655.022076,222,14744.902016
-50.733386,62,14751.80835
-54.452076,1,14754.822723
-50.402023,1,14757.861624
-50.005028,1,14760.889401
-50.961563,1,14763.927909
220.652788,250,14794.426598
15.690967,131,14808.880724
155.522674,201,14833.971251
-112.413444,27,14839.829123
-10.980541,23,14845.27353
358.452518,138,14863.399686
-51.785603,1,14866.434032
-49.518764,1,14869.461662
-50.061852,1,14872.482758
-54.675522,1,14875.543976
-50.340889,1,14878.566752
-49.894947,1,14881.595733
2.300798,88,14894.217944
-51.686325,1,14897.229526
-52.513618,1,14900.255217
-50.767693,1,14903.310861
-375.957567,191,14927.211893
184.139293,113,14942.5292
-52.812185,12,14946.75782
-51.904556,1,14949.779952
-49.95837,1,14952.792322
44.970125,56,14961.921835
-54.110435,1,14964.958531
-52.533291,1,14968.003092
-53.802574,1,14971.018062
-73.606106,6,14974.626656
-52.2295,1,14977.661247
27.579811,191,15001.612432
-53.300308,1,15004.632588
372.715075,166,15025.921567
-49.337553,3,15029.163877
-52.119774,1,15032.194186
-67.701091,6,15035.776485
236.523829,192,15059.848204
106.906759,250,15090.253997
-72.673907,7,15091.08528
-53.610352,1,15094.114658
-51.816116,1,15097.143511
-101.422819,184,15120.320152
-50.359318,1,15123.333237
140.036125,181,15146.137487
248.469693,124,15162.680815
361.338015,97,15176.270903
-91.011757,89,15186.097338
-53.436339,5,15189.578547
-54.322277,1,15192.607061
-53.901134,1,15195.646451
-50.504726,1,15198.672384
-52.423721,1,15201.691522
-158.072265,159,15222.106387
206.816831,185,15245.40478
-54.188412,1,15248.445211
-50.293495,1,15251.46916
-50.999847,1,15254.506645
-52.216423,1,15257.549086
375.754051,177,15279.96391
-50.932707,6,15283.54063
-50.472133,2,15286.657614
-50.617836,1,15289.690501
-53.842941,1,15292.682423
-54.457565,1,15295.711516
-52.970985,1,15298.755747
319.815909,190,15322.72581
69.08285,79,15334.32576
214.375209,122,15350.680209
-53.77375,1,15353.703818
-53.467548,1,15356.723578
-107.575478,35,15363.522433
-52.459179,1,15366.522572
-54.434963,1,15369.542247
-52.005646,1,15372.553384
-54.513733,1,15375.605042
419.970834,178,15398.12713
255.122909,184,15421.322109
314.872699,250,15451.737949
53.212261,86,15461.284074
-69.385741,15,15465.858122
435.209073,151,15485.340158
-54.059509,1,15488.376256
-53.21143,1,15491.404698
-17.735725,29,15497.512831
-52.403881,1,15500.539019
-51.879753,1,15503.562056
-54.124504,1,15506.590283
-37.944932,6,15510.15959
18.296353,132,15527.707328
-49.686661,1,15530.721848
-108.90157,18,15535.619886
-54.13364,1,15538.656445
-52.408997,1,15541.706257
-54.343121,1,15544.726909
220.745165,141,15563.151155
513.530895,169,15584.684238
-142.652458,26,15587.605786
-172.395907,33,15594.139725
-90.741091,16,15598.836287
548.524687,136,15616.83324
